id,claimcst0,veh_value,exposure,veh_body,veh_age,gender,area,agecat,clm,numclaims
16368,377.6929167,2.09,0.999323251,STNWG,4,M,C,3,1,1
16369,213.7473691,1.64,0.538057556,HBACK,2,M,C,1,1,1
16370,1246.286573,0.53,0.883627426,STNWG,4,M,C,2,1,1
16371,947.9650267,1.33,0.604378723,SEDAN,3,M,C,1,1,1
16372,560.8079821,2.84,0.899642605,STNWG,2,M,C,2,1,1
16373,200.0829598,0.36,0.465545456,SEDAN,4,F,C,3,1,1
16374,1648.308394,0.94,0.798924736,SEDAN,4,F,C,6,1,1
16375,208.2464889,1.56,0.245227773,HBACK,1,F,C,2,1,1
16376,7642.152133,0.81,0.08662905,HBACK,3,F,C,3,1,1
16377,1166.004456,2.02,0.79558969,STNWG,4,M,C,5,1,1
16378,1092.933326,0.41,0.362192069,HBACK,4,M,C,4,1,1
16379,7060.3309,1.37,0.31941445,SEDAN,3,F,C,4,1,1
16380,2348.043289,3.06,0.488563238,STNWG,3,F,C,2,1,1
16381,8491.912623,0.96,0.692575598,HBACK,3,F,C,6,1,1
16382,2389.331754,1.73,0.32228457,SEDAN,1,F,C,6,1,1
16383,591.1593172,0.88,0.187084752,HBACK,3,F,C,2,1,1
16384,797.1041259,1.67,0.939736421,SEDAN,2,F,C,2,1,1
16385,974.6519868,0.33,0.078254126,SEDAN,4,M,C,1,1,1
16386,202.1144067,1.67,0.36746022,HBACK,2,M,C,2,1,1
16387,447.1150082,0.54,0.728945507,STNWG,4,M,C,4,1,1
16388,402.013805,2.34,0.373675551,STNWG,3,M,C,4,1,1
16389,1832.65051,0.76,0.580828513,STNWG,4,M,C,2,1,1
16390,278.3623305,0.81,0.540171008,HBACK,4,F,C,5,1,1
16391,1265.399085,4.88,0.916395828,STNWG,1,M,C,4,1,1
16392,2769.547143,2.35,0.748317852,SEDAN,2,F,C,4,1,1
16393,3961.40935,1.23,0.655838383,STNWG,3,F,C,6,1,1
16394,370.889238,1.47,0.791719915,STNWG,4,F,C,3,1,1
16395,213.8555042,0.89,0.554284337,SEDAN,3,F,C,3,1,1
16396,6120.789335,0.93,0.943200613,COUPE,4,F,C,5,1,1
16397,348.2233245,1.83,0.418855524,STNWG,4,F,C,1,1,1
16398,630.8551085,1.16,0.808760637,SEDAN,3,M,C,6,1,1
16399,3204.881561,1.86,0.78641666,HBACK,2,M,C,2,1,1
16400,2408.532024,0.42,0.810651297,SEDAN,4,M,C,6,1,1
16401,2015.499824,2.77,0.349749958,SEDAN,2,F,C,1,1,1
16402,212.1892858,1.03,0.749371331,UTE,4,M,C,1,1,1
16403,896.0474786,1.47,0.206691299,HBACK,1,F,C,6,1,1
16404,627.3427861,2.69,0.348353157,SEDAN,1,M,C,4,1,1
16405,712.8510041,1.62,0.828071762,STNWG,3,F,C,1,1,1
16406,14604.54076,2.39,0.811568581,HDTOP,3,M,C,2,1,1
16407,12938.50196,0.76,0.291676292,HBACK,4,M,C,2,1,1
16408,1388.068997,0.88,0.532502084,HBACK,4,F,C,3,1,1
16409,1472.542357,1.95,0.901855673,SEDAN,2,F,C,6,1,1
16410,1095.418345,1.51,0.905782678,SEDAN,3,F,C,3,1,1
16411,207.8729469,2.13,0.93217855,HBACK,1,F,C,2,1,1
16412,209.6049337,1.41,0.999331223,HBACK,1,M,C,3,1,1
16413,355.3021196,2.18,0.769823664,STNWG,3,F,C,3,1,1
16414,1596.632438,2.28,0.416385681,UTE,1,M,C,5,1,1
16415,1219.571119,2.79,0.436559435,SEDAN,2,M,C,4,1,1
16416,1361.723554,1.05,0.782027138,STNWG,4,F,C,3,1,1
16417,686.2866103,1.68,0.423188691,SEDAN,3,F,C,4,1,1
16418,385.273374,4.79,0.217658093,STNWG,1,F,C,2,1,1
16419,216.927171,0.9,0.04519811,HBACK,3,F,C,4,1,1
16420,1615.190342,1.45,0.395536241,HBACK,1,F,C,2,1,1
16421,906.3372693,1.75,0.526874949,SEDAN,2,M,C,3,1,1
16422,207.323644,1.02,0.066075015,HBACK,4,F,C,4,1,1
16423,226.9858842,1.74,0.227741809,HBACK,2,F,C,6,1,1
16424,1089.922522,2.01,0.813290938,SEDAN,2,M,C,3,1,1
16425,1022.439316,2.13,0.559810308,MIBUS,4,F,C,4,1,1
16426,1490.929796,2.71,0.794049641,SEDAN,1,F,C,3,1,1
16427,1756.513366,2.6,0.339052048,STNWG,2,M,C,4,1,1
16428,9299.148712,1.6,0.026743864,HBACK,2,M,C,1,1,1
16429,211.0481606,7.76,0.828698443,STNWG,1,M,C,6,1,1
16430,3313.875445,0.35,0.829171971,PANVN,4,F,C,3,1,1
16431,212.8400828,0.99,0.367388766,HBACK,4,F,C,5,1,1
16432,1418.027006,4.17,0.662206279,STNWG,2,M,C,5,1,1
16433,2610.0453,1.22,0.814295593,STNWG,4,F,C,2,1,1
16434,1086.782141,1.77,0.571189649,HBACK,3,F,C,1,1,1
16435,3799.512883,0.97,0.421435683,HBACK,3,M,C,4,1,1
16436,1350.120851,1.56,0.741156192,SEDAN,2,F,C,1,1,1
16437,1286.298234,5.06,0.337445694,STNWG,1,F,C,2,1,1
16438,382.1723946,6.27,0.835163968,STNWG,2,F,C,5,1,1
16439,201.9369648,1.6,0.538841131,SEDAN,2,F,C,2,1,1
16440,201.3154496,4.02,0.461723326,STNWG,2,M,C,4,1,1
16441,6986.377313,1.1,0.522348395,HBACK,3,M,C,2,1,1
16442,7363.094267,1.66,0.369889429,STNWG,4,M,C,2,1,1
16443,2289.315047,2.23,0.231499997,STNWG,3,M,C,6,1,1
16444,203.0366206,1.01,0.928668861,SEDAN,4,F,C,5,1,1
16445,644.3404877,1.61,0.664384522,STNWG,4,F,C,4,1,1
16446,396.8977295,0.87,0.592368137,HBACK,3,M,C,4,1,1
16447,600.2799759,4.38,0.632231692,STNWG,2,F,C,3,1,1
16448,3779.554368,2.32,0.832033834,SEDAN,2,F,C,4,1,1
16449,361.9538547,0.68,0.552685146,SEDAN,4,M,C,3,1,1
16450,212.0508187,2.87,0.610970117,SEDAN,1,F,C,3,1,1
16451,205.4327712,2.35,0.43468042,SEDAN,1,F,C,1,1,1
16452,2062.210015,1.26,0.835051341,STNWG,4,M,C,4,1,1
16453,200.5513276,0.42,0.348603647,SEDAN,4,M,C,4,1,1
16454,375.6871601,3.72,0.833765654,STNWG,2,M,C,4,1,1
16455,345.0517618,1.47,0.7529275,SEDAN,3,M,C,2,1,1
16456,205.8070263,1.13,0.834672606,SEDAN,3,F,C,4,1,1
16457,2910.76708,2.22,0.749479583,SEDAN,1,F,C,5,1,1
16458,247.2146554,1.54,0.142895239,HBACK,1,F,C,4,1,1
16459,1103.47139,1.36,0.108182151,HBACK,1,F,C,2,1,1
16460,360.2553228,2.65,0.231484203,STNWG,2,F,C,3,1,1
16461,1963.833922,1.24,0.442110483,SEDAN,4,F,C,3,1,1
16462,6008.465307,1.28,0.469604864,HBACK,3,M,C,3,1,1
16463,223.4282788,0.43,0.218727908,SEDAN,4,F,C,4,1,1
16464,11802.81858,1.27,0.776453843,STNWG,4,M,C,6,1,1
16465,402.6406721,1.76,0.472320479,UTE,4,M,C,4,1,1
16466,1980.005438,2.78,0.999318523,HDTOP,1,M,C,2,1,1
16467,205.5936856,0.4,0.364683038,HBACK,4,F,C,3,1,1
16468,486.6171948,1.95,0.735338225,SEDAN,3,F,C,3,1,1
16469,623.0582163,1.3,0.532391821,HBACK,2,F,C,4,1,1
16470,2310.199058,0.54,0.078482453,SEDAN,4,F,C,4,1,1
16471,1255.679473,1.94,0.950749719,HBACK,1,F,C,5,1,1
16472,3163.652891,3.97,0.69969017,STNWG,2,M,C,1,1,1
16473,926.7801035,1.12,0.828357908,HBACK,3,M,C,2,1,1
16474,2976.985008,0.96,0.429190381,HBACK,4,F,C,3,1,1
16475,1626.104778,2.88,0.635516202,STNWG,1,F,C,3,1,1
16476,211.1265832,2.26,0.903368742,STNWG,2,F,C,2,1,1
16477,637.9350466,1.35,0.435258073,STNWG,3,M,C,4,1,1
16478,1058.26151,1.85,0.694600421,HBACK,1,M,C,4,1,1
16479,2023.766029,0.74,0.393298018,SEDAN,4,M,C,4,1,1
16480,4340.171006,0.77,0.937256322,HBACK,4,M,C,1,1,1
16481,401.0761057,3.99,0.739282913,STNWG,3,F,C,3,1,1
16482,398.4665547,1.88,0.867416191,HBACK,2,F,C,6,1,1
16483,377.2960433,5,0.51393601,STNWG,3,M,C,5,1,1
16484,304.0169686,2.37,0.999321917,SEDAN,2,M,C,3,1,1
16485,9264.484176,1.47,0.596020262,HBACK,2,F,C,6,1,1
16486,734.0737081,0.5,0.868429908,HBACK,4,F,C,1,1,1
16487,2721.453042,0.33,0.02264013,SEDAN,4,M,C,5,1,1
16488,201.4926454,1.63,0.363761684,HBACK,2,F,C,5,1,1
16489,363.8379743,1.93,0.170434833,SEDAN,2,F,C,2,1,1
16490,208.6878335,2.14,0.511414546,STNWG,4,M,C,3,1,1
16491,1020.311637,1.31,0.714318739,COUPE,3,M,C,3,1,1
16492,1244.377525,2.01,0.795482844,SEDAN,4,M,C,2,1,1
16493,496.7233409,1.11,0.563264879,SEDAN,3,F,C,3,1,1
16494,6666.669417,0.48,0.654664476,TRUCK,4,F,C,3,1,1
16495,2454.815968,0.93,0.187692451,HBACK,3,F,C,1,1,1
16496,209.1849429,1.32,0.56553769,HBACK,2,F,C,3,1,1
16497,528.2501381,1.84,0.454400662,SEDAN,2,F,C,2,1,1
16498,3478.533931,2.85,0.639938504,SEDAN,3,M,C,4,1,1
16499,394.434981,1.46,0.44017362,SEDAN,3,F,C,4,1,1
16500,205.6203051,1.51,0.799492997,HBACK,1,F,C,1,1,1
16501,1024.432426,0.67,0.503067909,TRUCK,4,M,C,2,1,1
16502,200.0378082,2.31,0.884336736,SEDAN,1,F,C,3,1,1
16503,11635.58692,1.98,0.216924252,SEDAN,2,M,C,4,1,1
16504,1013.893876,1.65,0.456253607,SEDAN,3,F,C,4,1,1
16505,549.2909584,1.69,0.999337009,UTE,3,M,C,3,1,1
16506,3157.09427,2.43,0.393243832,HBACK,2,F,C,3,1,1
16507,356.2808754,1.78,0.860179581,HBACK,2,F,C,5,1,1
16508,205.6931007,1.7,0.807627871,HBACK,3,M,C,1,1,1
16509,486.949912,1.32,0.880927723,HBACK,2,F,C,5,1,1
16510,578.6379479,1.44,0.498634073,HBACK,2,M,C,2,1,1
16511,8211.98819,1,0.674701027,COUPE,4,F,C,1,1,1
16512,724.3339501,2.63,0.862398863,SEDAN,1,F,C,4,1,1
16513,1994.166096,2.49,0.809477474,HBACK,1,M,C,1,1,1
16514,11034.42985,12.31,0.948755673,SEDAN,2,F,C,3,1,1
16515,813.7551766,1.14,0.484048847,SEDAN,3,F,C,4,1,1
16516,224.4473267,1.41,0.797797148,HBACK,1,F,C,3,1,1
16517,1636.480304,2.34,0.999329371,HBACK,2,F,C,1,1,1
16518,962.3749192,1.54,0.980566298,UTE,4,M,C,4,1,1
16519,205.2238283,1.51,0.866877061,SEDAN,2,F,C,1,1,1
16520,427.3828585,3,0.52299249,STNWG,3,M,C,3,1,1
16521,692.7550171,1.56,0.869080615,HBACK,1,M,C,6,1,1
16522,17217.59862,0.94,0.613817106,HBACK,3,F,C,4,1,1
16523,1246.288786,1.38,0.865274385,TRUCK,3,M,C,2,1,1
16524,206.3898928,2.82,0.597701848,STNWG,3,M,C,5,1,1
16525,256.7271972,1.91,0.812603119,SEDAN,2,F,C,4,1,1
16526,202.2444364,1.11,0.882245008,HBACK,2,F,C,4,1,1
16527,3116.468431,2.3,0.225453898,SEDAN,1,F,C,6,1,1
16528,479.4448585,1.29,0.685708169,HBACK,2,F,C,2,1,1
16529,1642.239074,1.87,0.528356899,STNWG,3,M,C,2,1,1
16530,2845.91756,1.79,0.885079539,HDTOP,3,M,C,6,1,1
16531,2463.953541,0.45,0.816017536,HBACK,4,F,C,3,1,1
16532,5240.351544,1.59,0.689552148,STNWG,4,F,C,1,1,1
16533,2442.318707,1.15,0.845317164,SEDAN,3,F,C,4,1,1
16534,630.9298549,2.33,0.619693535,HDTOP,3,M,C,4,1,1
16535,753.1364865,2.91,0.890025694,STNWG,1,M,C,3,1,1
16536,200.8187196,2.01,0.892758411,SEDAN,2,M,C,2,1,1
16537,9154.531914,0.71,0.368000628,SEDAN,4,F,C,3,1,1
16538,356.1260242,0.41,0.407144375,PANVN,4,F,C,4,1,1
16539,6532.825097,0.57,0.588975929,HBACK,4,M,C,6,1,1
16540,238.5060937,3.08,0.62060992,STNWG,3,M,C,6,1,1
16541,207.6381768,1.98,0.746704283,HBACK,2,F,C,4,1,1
16542,2751.694261,0.58,0.396756202,HBACK,4,F,C,3,1,1
16543,1249.350863,1.32,0.551929703,SEDAN,3,F,C,4,1,1
16544,633.2439766,3.12,0.831296788,SEDAN,1,F,C,5,1,1
16545,687.3141489,0.59,0.508596784,COUPE,4,M,C,2,1,1
16546,363.5374584,0.74,0.829157417,STNWG,4,F,C,2,1,1
16547,861.9859165,2.69,0.712455629,SEDAN,2,F,C,4,1,1
16548,488.9209238,2.56,0.927428998,STNWG,3,F,C,2,1,1
16549,211.910033,2.27,0.411277672,SEDAN,2,F,C,6,1,1
16550,1246.55147,2.28,0.770370597,STNWG,2,M,C,2,1,1
16551,1218.744269,1.92,0.780953988,STNWG,2,M,C,4,1,1
16552,1039.257271,4.91,0.320757442,TRUCK,1,M,C,1,1,1
16553,8233.774431,0.87,0.18647471,HBACK,3,F,C,2,1,1
16554,757.4939708,2.36,0.509448447,SEDAN,2,M,C,4,1,1
16555,3793.998275,2.47,0.617070341,UTE,2,M,C,6,1,1
16556,365.7659005,0.82,0.404184699,HBACK,3,F,C,1,1,1
16557,1687.949485,1.24,0.616889354,SEDAN,3,M,C,4,1,1
16558,206.0203425,1.77,0.516411274,STNWG,4,M,C,2,1,1
16559,205.1271555,1.05,0.074681716,SEDAN,3,M,C,1,1,1
16560,1671.571638,1.08,0.422429806,SEDAN,3,F,C,3,1,1
16561,384.5026566,5.98,0.55660383,STNWG,1,M,C,3,1,1
16562,254.1359346,3.05,0.802394514,STNWG,3,M,C,3,1,1
16563,10809.84761,1.7,0.046418016,UTE,3,M,C,1,1,1
16564,1027.636611,1.71,0.329518339,SEDAN,1,F,C,2,1,1
16565,1807.920134,1.38,0.993961511,SEDAN,3,F,C,6,1,1
16566,202.4805671,1.02,0.94217705,HBACK,3,M,C,4,1,1
16567,596.9564465,0.65,0.365807259,SEDAN,4,M,C,4,1,1
16568,285.8579119,1.21,0.711753283,HBACK,2,F,C,2,1,1
16569,1966.799712,0.66,0.745624819,HBACK,4,M,C,6,1,1
16570,416.9013887,1.51,0.947418453,HBACK,2,F,C,2,1,1
16571,348.2411901,0.5,0.331666852,HBACK,4,M,C,3,1,1
16572,2138.55426,2.9,0.999325248,TRUCK,3,F,C,3,1,1
16573,430.4945462,3.04,0.996587443,STNWG,3,F,C,3,1,1
16574,1088.05082,1.55,0.618568887,HBACK,1,F,C,2,1,1
16575,2433.547556,3.17,0.929443508,STNWG,3,F,C,3,1,1
16576,3383.124502,2.38,0.967124058,SEDAN,3,M,C,1,1,1
16577,4495.188392,1.4,0.953380153,HBACK,3,F,C,1,1,1
16578,8207.303177,1.9,0.916067887,HBACK,2,F,C,4,1,1
16579,2899.931976,1.93,0.253459444,HBACK,1,F,C,4,1,1
16580,808.7484444,2.68,0.591885673,STNWG,2,F,C,4,1,1
16581,585.8396213,2.23,0.567996244,STNWG,2,F,C,2,1,1
16582,1209.176794,0.75,0.914690761,SEDAN,4,F,C,6,1,1
16583,12160.92123,1.44,0.999315598,SEDAN,2,F,C,5,1,1
16584,210.5074122,1.09,0.980646076,SEDAN,3,F,C,4,1,1
16585,386.6380945,4.11,0.640757488,STNWG,2,F,C,5,1,1
16586,20105.23359,1.36,0.097089748,HBACK,2,M,C,2,1,1
16587,365.8072346,1.98,0.404217809,SEDAN,2,F,C,3,1,1
16588,4068.515233,0.99,0.940922623,SEDAN,4,F,C,5,1,1
16589,2601.940147,1.06,0.309738473,SEDAN,3,F,C,1,1,1
16590,371.5591299,1.07,0.348344464,HBACK,4,F,C,4,1,1
16591,2027.743183,3.19,0.249245641,STNWG,2,F,C,4,1,1
16592,213.515239,0.62,0.580452398,HBACK,4,F,C,1,1,1
16593,2055.964007,1.51,0.603410167,HBACK,1,F,C,1,1,1
16594,508.8268835,0.46,0.722297149,HBACK,4,F,C,2,1,1
16595,234.249183,0.8,0.653482532,HBACK,3,F,C,4,1,1
16596,921.3460789,2.23,0.688303271,SEDAN,3,M,C,5,1,1
16597,683.6468884,6.3,0.209632662,STNWG,1,M,C,3,1,1
16598,935.4023719,3.36,0.451028656,SEDAN,1,F,C,4,1,1
16599,1075.824278,1.43,0.915807544,HBACK,1,F,C,3,1,1
16600,5814.923029,2.98,0.58714703,STNWG,3,M,C,2,1,1
16601,375.3703485,4.28,0.608454178,STNWG,2,M,C,5,1,1
16602,1596.696183,1.6,0.364285222,HBACK,2,F,C,1,1,1
16603,203.1541,1.11,0.678762417,STNWG,4,M,C,4,1,1
16604,547.3489951,1.85,0.750358672,HBACK,2,F,C,4,1,1
16605,2010.603597,1.21,0.340338699,STNWG,4,M,C,2,1,1
16606,202.5402188,1.76,0.96939233,SEDAN,2,F,C,2,1,1
16607,1015.878558,1.38,0.999331195,HBACK,2,F,C,2,1,1
16608,690.7954633,1.3,0.975400335,STNWG,4,F,C,3,1,1
16609,205.6330796,1.48,0.713087995,HBACK,2,F,C,1,1,1
16610,536.721561,1.4,0.791684554,HBACK,3,F,C,3,1,1
16611,2781.41138,3.29,0.945973785,PANVN,2,M,C,1,1,1
16612,930.731843,2.63,0.991107873,SEDAN,1,M,C,4,1,1
16613,1868.185442,2.88,0.594434547,STNWG,1,F,C,5,1,1
16614,5500.878109,2.09,0.608553021,STNWG,3,M,C,3,1,1
16615,402.0331339,1.82,0.625623554,HBACK,2,F,C,3,1,1
16616,5136.959586,1.58,0.211467137,SEDAN,2,F,C,4,1,1
16617,1366.911805,1.72,0.929292475,HBACK,3,M,C,3,1,1
16618,414.1134198,1.41,0.999324532,HBACK,2,F,C,4,1,1
16619,814.9633179,1.45,0.909992679,STNWG,4,F,C,2,1,1
16620,1320.179746,0.97,0.925644475,SEDAN,4,M,C,4,1,1
16621,1248.645449,2.59,0.751141053,SEDAN,1,M,C,4,1,1
16622,1541.265992,1.78,0.936487373,SEDAN,2,F,C,4,1,1
16623,589.5187778,3.18,0.779348761,SEDAN,1,M,C,6,1,1
16624,582.5740709,1.52,0.991231851,SEDAN,3,M,C,5,1,1
16625,203.9028231,2.89,0.5925749,HDTOP,2,M,C,2,1,1
16626,4428.387651,0.85,0.728656772,HBACK,4,F,C,2,1,1
16627,29614.53557,1.18,0.538212058,SEDAN,3,F,C,2,1,1
16628,4734.666778,1,0.943040597,HBACK,3,F,C,4,1,1
16629,368.828369,1.97,0.924234829,SEDAN,2,F,C,3,1,1
16630,1519.478011,0.89,0.75781801,SEDAN,4,M,C,5,1,1
16631,1285.964203,1.28,0.275528348,SEDAN,3,F,C,6,1,1
16632,948.0655371,1.81,0.756249824,STNWG,3,F,C,2,1,1
16633,212.5991253,1.59,0.183728753,HBACK,2,F,C,6,1,1
16634,3489.8767,2.2,0.794061711,SEDAN,2,M,C,4,1,1
16635,1236.372464,0.98,0.619688342,STNWG,4,F,C,3,1,1
16636,22587.59574,2.27,0.382730879,TRUCK,4,M,C,2,1,1
16637,9658.109491,2.3,0.079658009,SEDAN,1,F,C,1,1,1
16638,200.2774201,1.18,0.383726231,HBACK,2,F,C,4,1,1
16639,200.9912028,1.44,0.616963251,STNWG,4,M,C,2,1,1
16640,5662.41723,0.51,0.58937236,HBACK,4,M,C,1,1,1
16641,356.5613618,1.54,0.884778588,HBACK,1,F,C,2,1,1
16642,588.9825826,1.63,0.718068977,SEDAN,2,M,C,6,1,1
16643,277.5971125,3.29,0.953016819,STNWG,2,F,C,4,1,1
16644,3987.965549,1.1,0.567333887,HBACK,3,F,C,2,1,1
16645,902.6770461,1.27,0.954154694,SEDAN,3,F,C,4,1,1
16646,2832.938462,1.52,0.816784191,SEDAN,2,F,C,3,1,1
16647,203.7369489,1.42,0.646665458,HBACK,3,M,C,1,1,1
16648,919.2588383,2.89,0.386551244,UTE,2,M,C,3,1,1
16649,652.4558205,2.8,0.66467633,UTE,2,F,C,2,1,1
16650,735.02661,0.71,0.650181013,SEDAN,4,M,C,5,1,1
16651,205.6006636,2.85,0.669856755,SEDAN,1,M,C,3,1,1
16652,439.1291388,2.64,0.434660235,STNWG,2,F,C,3,1,1
16653,210.7899635,1.17,0.980658724,STNWG,3,F,C,2,1,1
16654,3110.785167,1.71,0.635138423,STNWG,4,M,C,3,1,1
16655,367.6632674,0.99,0.999328471,HBACK,3,M,C,4,1,1
16656,375.9043578,1.66,0.430690527,SEDAN,2,M,C,5,1,1
16657,4606.977098,0.6,0.780862915,SEDAN,4,F,C,3,1,1
16658,994.4146879,2.33,0.43878078,SEDAN,1,M,C,1,1,1
16659,691.3451865,1.6,0.550300818,SEDAN,3,F,C,4,1,1
16660,4440.067029,0.42,0.036767895,SEDAN,4,F,C,1,1,1
16661,210.1467572,3.03,0.446281838,STNWG,1,M,C,6,1,1
16662,3983.644108,0.87,0.935378886,SEDAN,3,M,C,4,1,1
16663,3084.9416,0.95,0.610873415,HBACK,3,F,C,2,1,1
16664,390.184348,3.59,0.924741001,STNWG,3,M,C,2,1,1
16665,1843.475159,1.5,0.986075527,SEDAN,3,M,C,2,1,1
16666,205.3098299,1.98,0.804748354,SEDAN,2,F,C,3,1,1
16667,254.2953931,0.89,0.485009058,HBACK,3,F,C,1,1,1
16668,3261.268987,1.33,0.636171073,STNWG,3,F,C,3,1,1
16669,4370.679095,2.61,0.948092045,SEDAN,1,M,C,3,1,1
16670,209.047053,1.94,0.610933708,HBACK,2,F,C,2,1,1
16671,1176.009775,0.45,0.922841833,HBACK,4,F,C,5,1,1
16672,1912.247657,1.14,0.201743421,HBACK,2,M,C,5,1,1
16673,1039.13755,1.28,0.91537743,UTE,3,M,C,5,1,1
16674,360.4481219,1.22,0.915234763,HBACK,2,F,C,2,1,1
16675,305.139129,0.97,0.945534233,HBACK,3,F,C,2,1,1
16676,882.6884953,2.35,0.677586777,SEDAN,1,F,C,2,1,1
16677,203.7718448,0.43,0.112330756,HBACK,4,M,C,3,1,1
16678,1064.020405,0.41,0.061832384,HBACK,4,F,C,3,1,1
16679,603.012443,1.18,0.858878758,SEDAN,3,M,C,3,1,1
16680,283.4494438,0.63,0.631880001,SEDAN,4,F,C,5,1,1
16681,704.9714087,1.38,0.610122593,SEDAN,3,F,C,4,1,1
16682,373.5750754,2.75,0.636858357,STNWG,2,M,C,3,1,1
16683,8519.824261,1.58,0.776949787,SEDAN,2,F,C,5,1,1
16684,205.2488855,0.39,0.807422582,SEDAN,4,F,C,4,1,1
16685,519.3600323,0.95,0.22784238,SEDAN,3,F,C,4,1,1
16686,994.6452086,1.26,0.923942589,SEDAN,3,M,C,2,1,1
16687,290.6885084,1.57,0.687149799,SEDAN,2,M,C,4,1,1
16688,363.2626779,3.67,0.591310952,STNWG,2,M,C,4,1,1
16689,5355.186959,0.38,0.173177901,STNWG,4,F,C,3,1,1
16690,462.3615713,1.79,0.870506373,HBACK,2,F,C,2,1,1
16691,364.2893807,3.79,0.68092386,STNWG,2,F,C,5,1,1
16692,200.7939282,0.67,0.961062757,STNWG,4,M,C,5,1,1
16693,203.9148651,1.39,0.926109755,SEDAN,3,F,C,4,1,1
16694,206.256125,1.31,0.964273687,HBACK,2,F,C,2,1,1
16695,426.9245194,3.99,0.911910564,SEDAN,1,M,C,5,1,1
16696,365.9879958,3.53,0.999326963,SEDAN,1,F,C,5,1,1
16697,207.155497,0.5,0.367045517,HBACK,4,F,C,5,1,1
16698,206.2148917,1.71,0.395289462,HBACK,1,M,C,1,1,1
16699,1329.120662,3.71,0.561452629,STNWG,1,M,C,3,1,1
16700,392.5282698,4.63,0.707311155,STNWG,2,F,C,4,1,1
16701,210.2737282,1.59,0.610487462,SEDAN,2,F,C,1,1,1
16702,2178.824102,5.75,0.850323668,STNWG,1,F,C,5,1,2
16703,1383.40791,1.8,0.619941023,SEDAN,2,F,C,2,1,2
16704,3401.270685,0.94,0.44028395,UTE,4,M,C,4,1,2
16705,665.9525575,1.02,0.13940206,SEDAN,4,F,C,3,1,2
16706,400.4816284,1.59,0.846086576,HBACK,2,F,C,1,1,2
16707,1511.779061,2.13,0.954104339,SEDAN,2,F,C,2,1,2
16708,601.6262455,1.1,0.826389122,SEDAN,3,F,C,4,1,2
16709,1606.01341,0.56,0.706543164,SEDAN,4,M,C,5,1,2
16710,12622.49333,1.78,0.560839383,STNWG,4,M,C,3,1,2
16711,892.4569609,1.86,0.652009979,MCARA,4,M,C,4,1,2
16712,881.4501395,0.5,0.924029981,HBACK,4,M,C,5,1,2
16713,988.1135038,1.08,0.792840679,SEDAN,3,F,C,4,1,2
16714,2064.670015,1.25,0.776492986,SEDAN,3,F,C,2,1,2
16715,5749.000954,1.42,0.711102454,STNWG,4,M,C,4,1,2
16716,4101.20852,1.42,0.864556639,TRUCK,2,M,C,2,1,2
16717,2542.851024,3.44,0.924580277,STNWG,3,F,C,3,1,2
16718,1725.55199,1.33,0.996596203,HBACK,1,M,C,2,1,2
16719,1253.26111,1.95,0.709226502,HBACK,1,M,C,6,1,2
16720,2053.647214,1.55,0.885552839,SEDAN,3,F,C,4,1,2
16721,737.4754658,1.19,0.805843327,HBACK,3,F,C,4,1,2
16722,2980.245445,3.54,0.53321575,TRUCK,2,M,C,6,1,2
16723,421.0247565,0.66,0.494801659,SEDAN,4,M,C,4,1,2
16724,1288.723222,1.35,0.517412742,HBACK,2,M,C,4,1,2
16725,831.4987505,1.91,0.834724779,SEDAN,2,F,C,5,1,2
16726,1338.292648,1.93,0.964190179,SEDAN,2,F,C,4,1,2
16727,17353.76844,2.41,0.575308773,SEDAN,1,M,C,3,1,2
16728,0,1.87,0.212811708,HBACK,2,M,D,6,0,0
16729,0,1.03,0.152692901,SEDAN,3,F,D,5,0,0
16730,0,1.37,0.098188293,SEDAN,3,F,D,3,0,0
16731,0,1.63,0.376394227,UTE,4,M,D,3,0,0
16732,0,1.11,0.710704857,HBACK,3,M,D,5,0,0
16733,0,0.97,0.063887159,SEDAN,3,F,D,3,0,0
16734,0,1.02,0.999331401,UTE,4,M,D,4,0,0
16735,0,0.61,0.75311622,SEDAN,4,F,D,6,0,0
16736,0,1.62,0.255832799,HBACK,1,F,D,6,0,0
16737,0,0.93,0.750855648,COUPE,4,F,D,4,0,0
16738,0,1.17,0.09803032,SEDAN,2,F,D,4,0,0
16739,0,2.08,0.375787938,SEDAN,2,M,D,4,0,0
16740,0,0.65,0.753807902,HBACK,4,F,D,4,0,0
16741,0,1.19,0.124092578,STNWG,4,M,D,4,0,0
16742,0,0.88,0.633984505,HBACK,3,F,D,5,0,0
16743,0,2.24,0.780318902,SEDAN,2,M,D,6,0,0
16744,0,0.91,0.720147576,SEDAN,4,M,D,2,0,0
16745,0,0.33,0.575559968,SEDAN,4,M,D,3,0,0
16746,0,0.85,0.052876413,HBACK,3,F,D,1,0,0
16747,0,4.71,0.314347865,STNWG,2,F,D,3,0,0
16748,0,1.73,0.11688796,STNWG,2,F,D,3,0,0
16749,0,0.76,0.113315518,SEDAN,4,M,D,5,0,0
16750,0,4.92,0.606069984,STNWG,1,M,D,6,0,0
16751,0,3.34,0.408688997,STNWG,1,F,D,6,0,0
16752,0,0.78,0.504207345,SEDAN,4,M,D,5,0,0
16753,0,3.05,0.689280552,STNWG,1,F,D,3,0,0
16754,0,2.07,0.307071456,UTE,4,M,D,1,0,0
